fips,margin_08,margin_12,margin_16,margin_20
46087,0.14499151103565366,0.28702640642939153,0.4526478546579049,0.44793103448275856
19175,-0.03706210864782533,-0.038820139006611354,0.2775658807212205,0.31511721907841556
22051,0.26554218197879853,0.18394382386916514,0.14748494939025736,0.11083295050404418
32033,0.3206997084548105,0.43682505399568033,0.5343228200371057,0.5822842755779355
48149,0.426358036214299,0.5493639643060566,0.5912594070178621,0.5803260953558458
30107,0.3751274209989806,0.4226491405460061,0.5568669527896997,0.5599250936329588
33001,-0.011773494695951014,0.04986526901779631,0.1682432824560386,0.10415312199308241
31169,0.3343362166227905,0.42976779596497905,0.5752009184845006,0.5633991301438608
48381,0.6266399135669085,0.6818786803258853,0.6511251927972794,0.5874694622259331
46115,0.03364943407769955,0.12167050312397237,0.3168417485598102,0.34966803667404367
55001,-0.18345683957540554,-0.08710903244665302,0.21796774512713957,0.256642409883229
33015,-0.010808352234982943,0.04542563341460826,0.058451834413496495,-0.02114173406453107
18017,0.08528716539960385,0.2169484331895028,0.4201627166607711,0.41110672456902225
17169,-0.017525503531258202,0.08655332302936625,0.38212025316455694,0.43650793650793646
48111,0.6085588420390182,0.6494778067885117,0.6749185667752444,0.7408328154133001
12045,0.3929215822345593,0.41958632334318274,0.49526033795851077,0.505696435134142
31007,0.6875,0.7064676616915423,0.8641025641025641,0.7761557177615572
21103,0.19598207833501952,0.21430741190765495,0.43629235508261,0.4563501849568434
13043,0.3061398521887436,0.33720930232558144,0.43598615916955014,0.42067253441661023
22093,-0.1243234638650112,-0.148979097732225,-0.07960281340504755,-0.04416203335980934
49025,0.4299302473050095,0.531850045717769,0.4333716255025847,0.458133971291866
01029,0.6235366605052373,0.6820057124722311,0.7737293325168402,0.8037913380379134
13311,0.5847969519561379,0.6663164931716169,0.6863478039249002,0.662189524838013
51025,-0.2648471063937326,-0.25258438161663965,-0.18678875081752783,-0.15035228988424754
29023,0.3742646210635598,0.4668719284741548,0.6157729805013927,0.6229535306763685
40073,0.6837486287415766,0.6847217033993276,0.713375796178344,0.7218870843000773
48393,0.8416988416988418,0.8724373576309794,0.9163636363636364,0.9309090909090909
35047,-0.6059809906498725,-0.5684053389532842,-0.4639842431063591,-0.38739051253143697
42009,0.44846945595508625,0.5492911770192128,0.6740129339686862,0.6766519184739248
20151,0.3646778042959427,0.4680170575692964,0.5399369416710457,0.5257432922407542
48219,0.5229561805101374,0.5704452872594465,0.6229057951112331,0.6243360098826436
55141,-0.13133770357472085,0.029384448686858244,0.1927768349596945,0.19233376918979128
21135,0.3554581506992277,0.4160201300062906,0.6759871528433781,0.7076321604623492
37163,0.08456870727398413,0.11005575850797927,0.16674467587175285,0.22520791110489902
26033,0.004967680153220022,0.07568748393729124,0.24245172994687053,0.22860219929713177
49039,0.5738228252194733,0.7812358019082235,0.553282879934547,0.686010608819571
36007,-0.08022558168330762,-0.04567806070915953,0.036893003850264616,-0.03459275384184318
20131,0.44504571748460536,0.5827787860455736,0.6670646766169155,0.6574595355383532
20047,0.4878408253500368,0.5545787545787546,0.6307339449541285,0.6079664570230607
41027,-0.30895218718209566,-0.26671496584558063,-0.3020321679668689,-0.3673796791443851
27019,0.15099732302799757,0.1973571956698959,0.13700047185220143,0.04874851192718621
45061,-0.3153064568993773,-0.353225443919982,-0.2935881627620222,-0.2752935594828609
45049,-0.2542245989304813,-0.2726480836236934,-0.19103934500796,-0.15228371843095112
18071,0.1365258432139979,0.27424568965517243,0.5141455624001825,0.5329556086911322
28039,0.6607391537225495,0.7124974557296968,0.7770318380632693,0.7678054953000722
42029,-0.09204494523380802,0.004220785758875523,-0.09228276645776845,-0.17040851551687558
21059,0.10109577736004771,0.2111266902730578,0.32225913621262453,0.27875504696978914
48415,0.5972346920452505,0.6539227399442453,0.6975860102642083,0.7096609303118078
54055,0.2757111597374179,0.4708710407239819,0.552947336271216,0.5443224317657357
22019,0.24600942396902514,0.2874152573484422,0.3329115586167381,0.3518381863711697
18143,0.019601216627238904,0.062069756769160156,0.37880794701986753,0.4553949050850791
47029,0.4490826055604518,0.4938864628820961,0.6451106706309878,0.6480247661350024
45005,-0.5173956262425448,-0.5734085036410618,-0.5405254332029067,-0.5240745894795436
48349,0.3314747870841248,0.4237398798641943,0.4874862654132584,0.45494482506145073
48479,-0.4342709467973772,-0.5400704669965989,-0.5161341375490178,-0.2327879877772417
30051,0.22677322677322675,0.4486266531027467,0.5163329820864068,0.5281625115420129
19055,-0.06021795303898442,0.0024670170545961767,0.29809056192034916,0.3507947615715285
31159,0.2582016204011157,0.34721289456010745,0.4604075315965953,0.44048266115882156
29189,-0.19901259971349672,-0.13654055826223532,-0.16243522750068023,-0.23983401870831367
48427,-0.6926062091503268,-0.7342946285521544,-0.6011461808228552,-0.049985734664764636
51169,0.430886075949367,0.5062224006423124,0.6626553953257086,0.6781672646977643
40149,0.5594639865996649,0.6184057634208691,0.7050561797752809,0.7301653757588444
28017,-0.021307131817178193,-0.040963224708807755,0.06058301647655262,0.0447962690230731
55081,-0.0799916457811195,0.006807983908401705,0.2247621969929426,0.23625668922206006
44007,-0.3443079274449323,-0.34891410214787344,-0.21204376845396128,-0.22907429208521746
04021,0.14460875451693794,0.1715211623375988,0.19316667555034384,0.17278165988423932
42019,0.27441526126624277,0.348960910440376,0.37547676225455573,0.32523719165085385
46005,0.07272491573761997,0.18573592179540133,0.3755168340224454,0.3814432989690722
06051,-0.13265122958176268,-0.07565588773642468,-0.11362717347351398,-0.2226510316164465
51115,0.27977941176470583,0.3133855331841909,0.3688586545729403,0.3563336766220392
17153,-0.01376146788990823,0.057647450849716786,0.3097452486858067,0.3079268292682927
29111,0.16814749000444246,0.27349228611500703,0.541329739442947,0.5573877196788891
29195,0.025385865150284348,0.14414513468938972,0.3450513791238507,0.3726231747032251
51125,-0.09147915898192543,-0.027598784194528936,0.05735418940220682,0.0520609703735509
27075,-0.2206916343808294,-0.21082830660585555,-0.022404202719406685,-0.035267981116356595
01055,0.3821892393320964,0.3838550247116969,0.5010351014399411,0.5020323499832383
28151,-0.34729101771945053,-0.4270292349886211,-0.3641479651362295,-0.3996116504854369
23023,-0.16107225012910198,-0.16359602585125876,-0.06366919799962956,-0.1569598136284217
16039,0.3643907064959696,0.33920759905011877,0.469773447587745,0.45481249388034856
37039,0.38598442714126807,0.4617565970854667,0.5701298701298702,0.5507519941545393
37019,0.1790982360097324,0.22207598490830915,0.2873094937179392,0.24995841419462161
56015,0.3569012178619756,0.47238624522403616,0.6121233356692362,0.5888479410350905
25017,-0.3012515994496103,-0.26894876656276445,-0.38152206918211945,-0.45188790345273205
38003,0.014927994380049159,0.10308901480533722,0.2967827907862174,0.3141060197663971
51049,0.03450465707027944,0.02301587301587299,0.13558974358974363,0.14915254237288134
21233,0.1167870036101083,0.33674588665447897,0.5439352170916609,0.5162689804772235
48287,0.36255292457268307,0.4627274190951538,0.5556577736890524,0.5571357902547613
19149,0.2506393861892583,0.3430939654504609,0.5193382859768707,0.4932337186354666
51530,0.07181180354931904,0.25534441805225655,0.30855949895615864,0.3739193083573487
49017,0.6044465030106531,0.6977283263792304,0.534001743679163,0.6017569546120058
46077,0.0567528735632184,0.13765337423312884,0.38298706389651116,0.3904282115869018
36005,-0.7777626258123056,-0.8292247672023465,-0.7913430698021775,-0.6753826755235594
13307,0.06570657065706564,0.021276595744680826,0.14272890484739675,0.07764198418404022
